dataset,workload,query_index,index_name,index_params,time_s,distcomp,recall
sald-128-1m,File(sald-128-1k),176,messi,,,5.625e-06,1.0
sald-128-1m,File(sald-128-1k),177,messi,,,0.334509,1.0
sald-128-1m,File(sald-128-1k),178,messi,,,0.000231375,1.0
sald-128-1m,File(sald-128-1k),179,messi,,,0.041643125,1.0
sald-128-1m,File(sald-128-1k),180,messi,,,2.25e-06,1.0
sald-128-1m,File(sald-128-1k),181,messi,,,0.145626875,1.0
sald-128-1m,File(sald-128-1k),182,messi,,,9e-06,1.0
sald-128-1m,File(sald-128-1k),183,messi,,,0.254335,1.0
sald-128-1m,File(sald-128-1k),184,messi,,,0.017315375,1.0
sald-128-1m,File(sald-128-1k),185,messi,,,0.166772125,1.0
sald-128-1m,File(sald-128-1k),186,messi,,,0.000112625,1.0
sald-128-1m,File(sald-128-1k),187,messi,,,0.225215,1.0
sald-128-1m,File(sald-128-1k),188,messi,,,7.875e-06,1.0
sald-128-1m,File(sald-128-1k),189,messi,,,0.572213,1.0
sald-128-1m,File(sald-128-1k),190,messi,,,5.5125e-05,1.0
sald-128-1m,File(sald-128-1k),191,messi,,,0.111490375,1.0
sald-128-1m,File(sald-128-1k),192,messi,,,0.00164575,1.0
sald-128-1m,File(sald-128-1k),193,messi,,,0.048685875,1.0
sald-128-1m,File(sald-128-1k),194,messi,,,4.725e-05,1.0
sald-128-1m,File(sald-128-1k),195,messi,,,0.291576,1.0
sald-128-1m,File(sald-128-1k),196,messi,,,2.475e-05,1.0
sald-128-1m,File(sald-128-1k),197,messi,,,0.229405,1.0
sald-128-1m,File(sald-128-1k),198,messi,,,4.6125e-05,1.0
sald-128-1m,File(sald-128-1k),199,messi,,,0.995692,1.0
sald-128-1m,File(sald-128-1k),200,messi,,,0.000444375,1.0
sald-128-1m,File(sald-128-1k),201,messi,,,0.15982825,1.0
sald-128-1m,File(sald-128-1k),202,messi,,,5.625e-06,1.0
sald-128-1m,File(sald-128-1k),203,messi,,,0.1785145,1.0
sald-128-1m,File(sald-128-1k),204,messi,,,0.009441,1.0
sald-128-1m,File(sald-128-1k),205,messi,,,0.030929,1.0
sald-128-1m,File(sald-128-1k),206,messi,,,0.000109375,1.0
sald-128-1m,File(sald-128-1k),207,messi,,,0.04709125,1.0
sald-128-1m,File(sald-128-1k),208,messi,,,2.7e-05,1.0
sald-128-1m,File(sald-128-1k),209,messi,,,0.1316415,1.0
sald-128-1m,File(sald-128-1k),210,messi,,,0.000613,1.0
sald-128-1m,File(sald-128-1k),211,messi,,,0.061639,1.0
sald-128-1m,File(sald-128-1k),212,messi,,,4.1625e-05,1.0
sald-128-1m,File(sald-128-1k),213,messi,,,0.27127,1.0
sald-128-1m,File(sald-128-1k),214,messi,,,3.0375e-05,1.0
sald-128-1m,File(sald-128-1k),215,messi,,,0.142158,1.0
sald-128-1m,File(sald-128-1k),216,messi,,,0.0001025,1.0
sald-128-1m,File(sald-128-1k),217,messi,,,0.018947125,1.0
sald-128-1m,File(sald-128-1k),218,messi,,,0.018247,1.0
sald-128-1m,File(sald-128-1k),219,messi,,,0.148873875,1.0
sald-128-1m,File(sald-128-1k),220,messi,,,2.925e-05,1.0
sald-128-1m,File(sald-128-1k),221,messi,,,0.619314,1.0
sald-128-1m,File(sald-128-1k),222,messi,,,0.000176375,1.0
sald-128-1m,File(sald-128-1k),223,messi,,,0.099300625,1.0
sald-128-1m,File(sald-128-1k),224,messi,,,9.1125e-05,1.0
sald-128-1m,File(sald-128-1k),225,messi,,,0.077815625,1.0
sald-128-1m,File(sald-128-1k),226,messi,,,3.375e-06,1.0
sald-128-1m,File(sald-128-1k),227,messi,,,0.592874,1.0
sald-128-1m,File(sald-128-1k),228,messi,,,7.2e-05,1.0
sald-128-1m,File(sald-128-1k),229,messi,,,0.974185,1.0
sald-128-1m,File(sald-128-1k),230,messi,,,4.1625e-05,1.0
sald-128-1m,File(sald-128-1k),231,messi,,,1.124974,1.0
sald-128-1m,File(sald-128-1k),232,messi,,,3.4875e-05,1.0
sald-128-1m,File(sald-128-1k),233,messi,,,0.217559,1.0
sald-128-1m,File(sald-128-1k),234,messi,,,0.000974375,1.0
sald-128-1m,File(sald-128-1k),235,messi,,,0.403288,1.0
sald-128-1m,File(sald-128-1k),236,messi,,,0.00012375,1.0
sald-128-1m,File(sald-128-1k),237,messi,,,0.033704875,1.0
sald-128-1m,File(sald-128-1k),238,messi,,,0.0009435,1.0
sald-128-1m,File(sald-128-1k),239,messi,,,0.045151875,1.0
sald-128-1m,File(sald-128-1k),240,messi,,,0.000202375,1.0
sald-128-1m,File(sald-128-1k),241,messi,,,0.025766875,1.0
sald-128-1m,File(sald-128-1k),242,messi,,,2.925e-05,1.0
sald-128-1m,File(sald-128-1k),243,messi,,,0.239819,1.0
sald-128-1m,File(sald-128-1k),244,messi,,,0.00609725,1.0
sald-128-1m,File(sald-128-1k),245,messi,,,0.121639375,1.0
sald-128-1m,File(sald-128-1k),246,messi,,,5.075e-05,1.0
sald-128-1m,File(sald-128-1k),247,messi,,,0.0451795,1.0
sald-128-1m,File(sald-128-1k),248,messi,,,0.0012375,1.0
sald-128-1m,File(sald-128-1k),249,messi,,,0.012454,1.0
sald-128-1m,File(sald-128-1k),250,messi,,,3.9375e-05,1.0
sald-128-1m,File(sald-128-1k),251,messi,,,1.116532,1.0
sald-128-1m,File(sald-128-1k),252,messi,,,9e-06,1.0
sald-128-1m,File(sald-128-1k),253,messi,,,0.0640335,1.0
sald-128-1m,File(sald-128-1k),254,messi,,,1.125e-06,1.0
sald-128-1m,File(sald-128-1k),255,messi,,,0.123107125,1.0
sald-128-1m,File(sald-128-1k),256,messi,,,0.001477,1.0
sald-128-1m,File(sald-128-1k),257,messi,,,0.09165675,1.0
sald-128-1m,File(sald-128-1k),258,messi,,,1.125e-06,1.0
sald-128-1m,File(sald-128-1k),259,messi,,,0.7381,1.0
sald-128-1m,File(sald-128-1k),260,messi,,,0.000384375,1.0
sald-128-1m,File(sald-128-1k),261,messi,,,0.030454875,1.0
sald-128-1m,File(sald-128-1k),262,messi,,,0.000168,1.0
sald-128-1m,File(sald-128-1k),263,messi,,,0.102419875,1.0
sald-128-1m,File(sald-128-1k),264,messi,,,0.000388125,1.0
sald-128-1m,File(sald-128-1k),265,messi,,,0.04820125,1.0
sald-128-1m,File(sald-128-1k),266,messi,,,3.375e-05,1.0
sald-128-1m,File(sald-128-1k),267,messi,,,0.0906425,1.0
sald-128-1m,File(sald-128-1k),268,messi,,,0.00060225,1.0
sald-128-1m,File(sald-128-1k),269,messi,,,0.003174,1.0
sald-128-1m,File(sald-128-1k),270,messi,,,6.075e-05,1.0
sald-128-1m,File(sald-128-1k),271,messi,,,0.678069,1.0
sald-128-1m,File(sald-128-1k),272,messi,,,2.3625e-05,1.0
sald-128-1m,File(sald-128-1k),273,messi,,,0.194432,1.0
sald-128-1m,File(sald-128-1k),274,messi,,,0.0001245,1.0
sald-128-1m,File(sald-128-1k),275,messi,,,0.02076075,1.0
sald-128-1m,File(sald-128-1k),276,messi,,,7.875e-06,1.0
sald-128-1m,File(sald-128-1k),277,messi,,,0.275488,1.0
sald-128-1m,File(sald-128-1k),278,messi,,,0.000549625,1.0
sald-128-1m,File(sald-128-1k),279,messi,,,0.04745675,1.0
sald-128-1m,File(sald-128-1k),280,messi,,,0.001128625,1.0
sald-128-1m,File(sald-128-1k),281,messi,,,0.07209025,1.0
sald-128-1m,File(sald-128-1k),282,messi,,,2.5875e-05,1.0
sald-128-1m,File(sald-128-1k),283,messi,,,0.289017,1.0
sald-128-1m,File(sald-128-1k),284,messi,,,0.00025,1.0
sald-128-1m,File(sald-128-1k),285,messi,,,0.015893,1.0
sald-128-1m,File(sald-128-1k),286,messi,,,8.2125e-05,1.0
sald-128-1m,File(sald-128-1k),287,messi,,,0.221009,1.0
sald-128-1m,File(sald-128-1k),288,messi,,,0.00039375,1.0
sald-128-1m,File(sald-128-1k),289,messi,,,0.863606,1.0
sald-128-1m,File(sald-128-1k),290,messi,,,0.00017525,1.0
sald-128-1m,File(sald-128-1k),291,messi,,,0.047214375,1.0
sald-128-1m,File(sald-128-1k),292,messi,,,1.6875e-05,1.0
sald-128-1m,File(sald-128-1k),293,messi,,,0.601203,1.0
sald-128-1m,File(sald-128-1k),294,messi,,,1.575e-05,1.0
sald-128-1m,File(sald-128-1k),295,messi,,,0.134706125,1.0
sald-128-1m,File(sald-128-1k),296,messi,,,5.625e-06,1.0
sald-128-1m,File(sald-128-1k),297,messi,,,0.146007375,1.0
sald-128-1m,File(sald-128-1k),298,messi,,,0.0002075,1.0
sald-128-1m,File(sald-128-1k),299,messi,,,0.0603755,1.0
sald-128-1m,File(sald-128-1k),300,messi,,,6.7375e-05,1.0
sald-128-1m,File(sald-128-1k),301,messi,,,0.048135375,1.0
sald-128-1m,File(sald-128-1k),302,messi,,,0.000406625,1.0
sald-128-1m,File(sald-128-1k),303,messi,,,0.0653475,1.0
sald-128-1m,File(sald-128-1k),304,messi,,,0.00142975,1.0
sald-128-1m,File(sald-128-1k),305,messi,,,0.08202,1.0
sald-128-1m,File(sald-128-1k),306,messi,,,0.001376,1.0
sald-128-1m,File(sald-128-1k),307,messi,,,0.1923195,1.0
sald-128-1m,File(sald-128-1k),308,messi,,,0.000778625,1.0
sald-128-1m,File(sald-128-1k),309,messi,,,0.052172375,1.0
sald-128-1m,File(sald-128-1k),310,messi,,,2.025e-05,1.0
sald-128-1m,File(sald-128-1k),311,messi,,,1.113425,1.0
sald-128-1m,File(sald-128-1k),312,messi,,,0.001065125,1.0
sald-128-1m,File(sald-128-1k),313,messi,,,0.11712825,1.0
sald-128-1m,File(sald-128-1k),314,messi,,,0.00013625,1.0
sald-128-1m,File(sald-128-1k),315,messi,,,0.147986375,1.0
sald-128-1m,File(sald-128-1k),316,messi,,,0.003026,1.0
sald-128-1m,File(sald-128-1k),317,messi,,,0.00542125,1.0
sald-128-1m,File(sald-128-1k),318,messi,,,2.475e-05,1.0
sald-128-1m,File(sald-128-1k),319,messi,,,0.280468,1.0
sald-128-1m,File(sald-128-1k),320,messi,,,0.00053225,1.0
sald-128-1m,File(sald-128-1k),321,messi,,,0.09201175,1.0
sald-128-1m,File(sald-128-1k),322,messi,,,0.001404,1.0
sald-128-1m,File(sald-128-1k),323,messi,,,0.655212,1.0
sald-128-1m,File(sald-128-1k),324,messi,,,0.00225325,1.0
sald-128-1m,File(sald-128-1k),325,messi,,,0.073503375,1.0
sald-128-1m,File(sald-128-1k),326,messi,,,0.0001005,1.0
sald-128-1m,File(sald-128-1k),327,messi,,,0.113465375,1.0
sald-128-1m,File(sald-128-1k),328,messi,,,2.475e-05,1.0
sald-128-1m,File(sald-128-1k),329,messi,,,0.148668375,1.0
sald-128-1m,File(sald-128-1k),330,messi,,,6.75e-06,1.0
sald-128-1m,File(sald-128-1k),331,messi,,,1.102625,1.0
sald-128-1m,File(sald-128-1k),332,messi,,,0.000115,1.0
sald-128-1m,File(sald-128-1k),333,messi,,,0.046761125,1.0
sald-128-1m,File(sald-128-1k),334,messi,,,2.475e-05,1.0
sald-128-1m,File(sald-128-1k),335,messi,,,1.06268,1.0
sald-128-1m,File(sald-128-1k),336,messi,,,0.00028475,1.0
sald-128-1m,File(sald-128-1k),337,messi,,,0.25340225,1.0
sald-128-1m,File(sald-128-1k),338,messi,,,0.000663,1.0
sald-128-1m,File(sald-128-1k),339,messi,,,0.002468875,1.0
sald-128-1m,File(sald-128-1k),340,messi,,,1.35e-05,1.0
sald-128-1m,File(sald-128-1k),341,messi,,,0.140601875,1.0
sald-128-1m,File(sald-128-1k),342,messi,,,3.15e-05,1.0
sald-128-1m,File(sald-128-1k),343,messi,,,0.296293,1.0
sald-128-1m,File(sald-128-1k),344,messi,,,3.375e-06,1.0
sald-128-1m,File(sald-128-1k),345,messi,,,0.368701,1.0
sald-128-1m,File(sald-128-1k),346,messi,,,2.7e-05,1.0
sald-128-1m,File(sald-128-1k),347,messi,,,0.682685,1.0
sald-128-1m,File(sald-128-1k),348,messi,,,0.00026325,1.0
sald-128-1m,File(sald-128-1k),349,messi,,,0.30471475,1.0
sald-128-1m,File(sald-128-1k),350,messi,,,1.8e-05,1.0
sald-128-1m,File(sald-128-1k),351,messi,,,0.15077025,1.0
sald-128-1m,File(sald-128-1k),352,messi,,,5.625e-05,1.0
sald-128-1m,File(sald-128-1k),353,messi,,,0.460644,1.0
sald-128-1m,File(sald-128-1k),354,messi,,,7.425e-05,1.0
sald-128-1m,File(sald-128-1k),355,messi,,,0.303584,1.0
sald-128-1m,File(sald-128-1k),356,messi,,,0.0003865,1.0
sald-128-1m,File(sald-128-1k),357,messi,,,0.04036925,1.0
sald-128-1m,File(sald-128-1k),358,messi,,,2.25e-06,1.0
sald-128-1m,File(sald-128-1k),359,messi,,,0.116977,1.0
sald-128-1m,File(sald-128-1k),360,messi,,,1.8e-05,1.0
sald-128-1m,File(sald-128-1k),361,messi,,,0.198344,1.0
sald-128-1m,File(sald-128-1k),362,messi,,,3.375e-05,1.0
sald-128-1m,File(sald-128-1k),363,messi,,,0.28973,1.0
sald-128-1m,File(sald-128-1k),364,messi,,,1.125e-05,1.0
sald-128-1m,File(sald-128-1k),365,messi,,,0.606986,1.0
sald-128-1m,File(sald-128-1k),366,messi,,,3.9375e-05,1.0
sald-128-1m,File(sald-128-1k),367,messi,,,0.217136,1.0
sald-128-1m,File(sald-128-1k),368,messi,,,0.018345,1.0
sald-128-1m,File(sald-128-1k),369,messi,,,0.193202375,1.0
sald-128-1m,File(sald-128-1k),370,messi,,,0.000523125,1.0
sald-128-1m,File(sald-128-1k),371,messi,,,0.005292125,1.0
sald-128-1m,File(sald-128-1k),372,messi,,,0.001349,1.0
sald-128-1m,File(sald-128-1k),373,messi,,,0.004240625,1.0
sald-128-1m,File(sald-128-1k),374,messi,,,0.000108,1.0
sald-128-1m,File(sald-128-1k),375,messi,,,0.15635925,1.0
sald-128-1m,File(sald-128-1k),376,messi,,,0.00057875,1.0
sald-128-1m,File(sald-128-1k),377,messi,,,0.092845125,1.0
sald-128-1m,File(sald-128-1k),378,messi,,,0.00080675,1.0
sald-128-1m,File(sald-128-1k),379,messi,,,0.04638275,1.0
sald-128-1m,File(sald-128-1k),380,messi,,,9.7125e-05,1.0
sald-128-1m,File(sald-128-1k),381,messi,,,0.0462645,1.0
sald-128-1m,File(sald-128-1k),382,messi,,,0.000154125,1.0
sald-128-1m,File(sald-128-1k),383,messi,,,1.069894,1.0
sald-128-1m,File(sald-128-1k),384,messi,,,0.005149625,1.0
sald-128-1m,File(sald-128-1k),385,messi,,,0.071133375,1.0
sald-128-1m,File(sald-128-1k),386,messi,,,0.000831,1.0
sald-128-1m,File(sald-128-1k),387,messi,,,0.094136625,1.0
sald-128-1m,File(sald-128-1k),388,messi,,,0.0008245,1.0
sald-128-1m,File(sald-128-1k),389,messi,,,0.026525625,1.0
sald-128-1m,File(sald-128-1k),390,messi,,,3.15e-05,1.0
sald-128-1m,File(sald-128-1k),391,messi,,,0.25703925,1.0
sald-128-1m,File(sald-128-1k),392,messi,,,0.000645375,1.0
sald-128-1m,File(sald-128-1k),393,messi,,,0.0035995,1.0
sald-128-1m,File(sald-128-1k),394,messi,,,7.875e-06,1.0
sald-128-1m,File(sald-128-1k),395,messi,,,0.1369765,1.0
sald-128-1m,File(sald-128-1k),396,messi,,,0.0010935,1.0
