i,lid_10,rc_10,exp_20|10,distcomp,dataset,workload_description,eps_q0.25,eps_q0.5,eps_q0.75
476,38.02885133316766,1.675265,1.0288817,0.022683333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.8634666666666667,1.0,1.0
477,40.306618760124465,2.087416,1.0202714,0.0467,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.50785,0.9792333333333333,1.0
478,10.27814612025544,3.1438065,1.0817107,0.03265,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06275,0.3989666666666667,0.7815666666666666
479,16.075194710419915,2.3985348,1.0482106,0.009983333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.03626666666666667,0.9842833333333333,1.0
480,32.59786829886774,2.268574,1.0199827,0.05566666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.31165,0.9607666666666667,1.0
481,20.86399220019823,3.7159393,1.0489361,0.036316666666666664,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.02625,0.13735,0.5270333333333334
482,10.252592739750929,2.6724718,1.0472988,0.027133333333333332,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0214,0.35525,0.83425
483,23.758613218381853,2.1568565,1.0247765,0.08183333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.37995,0.8911,1.0
484,21.863247324571578,1.9842474,1.0383737,0.0244,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.41863333333333336,0.9969666666666667,1.0
485,28.16616521667531,2.4047487,1.0151342,0.0306,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.22548333333333334,0.8927833333333334,1.0
486,20.413435238254518,2.5172513,1.0605751,0.010233333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.10763333333333333,0.7718666666666667,0.9999666666666667
487,18.943735222450808,4.4161105,1.0638238,0.01215,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.013716666666666667,0.1241,0.3814666666666667
488,29.96213053142495,2.7113693,1.0246347,0.030983333333333335,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.11066666666666666,0.6672333333333333,0.9997666666666667
489,22.989033676899407,2.2076378,1.0148901,0.0167,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06368333333333333,0.7121,1.0
490,7.503665281482526,1.756549,1.032797,0.027533333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0362,0.9064666666666666,1.0
491,26.6474071176613,2.5223875,1.0339949,0.046316666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0996,0.7499833333333333,0.9999666666666667
492,34.620192598100886,2.0937722,1.0534531,0.022533333333333332,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.2617833333333333,0.99995,1.0
493,23.13679830260201,2.0279257,1.0696458,0.0056166666666666665,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.3653166666666667,1.0,1.0
494,25.95666214339884,3.042623,1.041873,0.020916666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.09841666666666667,0.47665,0.9621333333333333
495,13.940248666777453,1.9263612,1.0269281,0.00855,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.37861666666666666,1.0,1.0
496,15.422504598144831,4.0199976,1.0542477,0.0141,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.01675,0.0856,0.24471666666666667
497,11.538617548274006,2.7072868,1.0762415,0.012133333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.024733333333333333,0.36256666666666665,0.9984166666666666
498,21.980782620937592,2.7449486,1.0312841,0.010216666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.11808333333333333,0.5675166666666667,0.97415
499,13.6958308577352,2.834269,1.044351,0.01215,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.029366666666666666,0.3326,0.7351333333333333
500,30.90067888795021,1.7886928,1.0231466,0.02285,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.68585,1.0,1.0
501,7.811011400517598,3.5060117,1.0443306,0.02605,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.009733333333333333,0.06541666666666666,0.27115
502,16.36308854229702,1.9105664,1.0394828,0.01775,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.3098,0.9999833333333333,1.0
503,12.758721087191894,2.3796618,1.0196075,0.03623333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.05048333333333333,0.4340333333333333,0.9400166666666666
504,10.549007292472517,4.986825,1.0595032,0.01155,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.00595,0.036583333333333336,0.11395
505,10.924126578942664,2.9503982,1.0711432,0.014216666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0107,0.28,0.9958333333333333
506,27.952952545329037,1.5749242,1.0217552,0.12026666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.9381166666666667,1.0,1.0
507,10.111743831596241,3.8787649,1.0522691,0.008916666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.009466666666666667,0.11356666666666666,0.32643333333333335
508,27.66051863160681,2.2513292,1.0187279,0.011316666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.34218333333333334,0.9571666666666667,1.0
509,8.387022852680843,3.5706415,1.1332254,0.011066666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0023833333333333332,0.059083333333333335,0.29785
510,40.605981916140166,1.7016665,1.00758,0.019766666666666665,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.9060666666666667,1.0,1.0
511,19.469114948237614,2.1958303,1.033669,0.019566666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.19281666666666666,0.9929166666666667,1.0
512,27.61203161502279,1.9989407,1.0244446,0.01215,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.5007,1.0,1.0
513,7.288171606988233,3.185883,1.0722184,0.025283333333333335,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.015416666666666667,0.21916666666666668,0.5313
514,24.794424372753017,3.310797,1.0451436,0.0198,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.046683333333333334,0.2803333333333333,0.8849166666666667
515,22.885505000044024,2.0765,1.026396,0.015583333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.40968333333333334,0.9925666666666667,1.0
516,26.284548756293695,2.5925324,1.0643198,0.01785,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.25005,0.7448,0.9984
517,17.812365423528906,3.814009,1.1085867,0.007516666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.022516666666666667,0.19971666666666665,0.52
518,19.8040913212609,2.577807,1.0402715,0.01235,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.012566666666666667,0.37955,1.0
519,17.01203622916871,2.6625144,1.0409752,0.0282,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.14738333333333334,0.6654833333333333,0.9866166666666667
520,26.168269132943976,2.1974888,1.0283937,0.0609,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.25488333333333335,0.99165,1.0
521,35.20916009795639,1.9067599,1.0277385,0.013733333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.5869166666666666,1.0,1.0
522,46.41487886725683,3.1047523,1.044583,0.01385,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.09703333333333333,0.48,0.9762166666666666
523,19.968214779298815,2.2892325,1.0556382,0.018166666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.17483333333333334,0.9562666666666667,1.0
524,30.21914249556925,3.2372065,1.0511657,0.013066666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.05565,0.36335,0.9871833333333333
525,19.994244498313943,2.5042346,1.0648975,0.023216666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.13698333333333335,0.6849333333333333,0.9999833333333333
526,25.8767216473495,2.3466358,1.0406817,0.025883333333333335,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.17351666666666668,0.9721833333333333,0.9999833333333333
527,25.480005790490686,2.2470546,1.0313791,0.024416666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.24491666666666667,0.9886166666666667,1.0
528,9.368375728824532,2.4057362,1.0637566,0.0184,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.005883333333333333,0.24553333333333333,0.9976833333333334
529,17.599701237981762,2.073491,1.0438619,0.06113333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.3662,0.9998833333333333,1.0
530,43.68769313168197,2.2642572,1.0100874,0.023666666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.39786666666666665,0.92315,0.9999666666666667
531,39.22744855139589,2.746716,1.01767,0.02505,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.24765,0.6953333333333334,0.9803833333333334
532,56.36314357143037,2.231908,1.0443037,0.022716666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.4317166666666667,0.9827666666666667,1.0
533,14.532269661565879,2.2988255,1.0356929,0.0223,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.01195,0.25133333333333335,0.9942666666666666
534,3.906212318840457,2.1556938,1.0985736,0.020066666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),1.6666666666666667e-05,5e-05,0.0002666666666666667
535,16.98630349817789,2.383406,1.0139015,0.021083333333333332,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.19641666666666666,0.6967,0.9962333333333333
536,38.87526474713561,2.2517667,1.0338246,0.022616666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.34286666666666665,0.9459666666666666,1.0
537,10.951054111504241,2.2811735,1.0450753,0.017433333333333332,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0074333333333333335,0.20293333333333333,0.9164166666666667
538,11.412525126346758,3.7252011,1.0765613,0.010516666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.023666666666666666,0.15518333333333334,0.43483333333333335
539,15.223827816976552,2.5249994,1.0440493,0.013316666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07555,0.48828333333333335,0.9856666666666667
540,18.197707544545583,2.8059647,1.0674388,0.02245,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07301666666666666,0.6034666666666667,0.99895
541,35.95339271231714,2.265972,1.0446223,0.010383333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.32453333333333334,0.99615,1.0
542,34.259975710699656,1.7786723,1.0060593,0.0338,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.7773833333333333,1.0,1.0
543,18.662577436559157,4.2863574,1.0950174,0.010033333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.016683333333333335,0.10725,0.30483333333333335
544,17.69326891319052,2.160916,1.0324782,0.0467,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.2856666666666667,0.7914166666666667,0.9973166666666666
545,13.390909431941262,4.7114153,1.0761392,0.01865,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.012783333333333334,0.06988333333333334,0.17845
546,9.721129123368735,3.3074465,1.0411338,0.03531666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0028,0.09313333333333333,0.5237
547,23.14350943068279,2.6133118,1.0523493,0.0236,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06986666666666666,0.63,0.99995
548,84.72322245900631,2.1608546,1.0154252,0.02805,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.4755666666666667,0.9960166666666667,1.0
549,22.542474293797042,2.1649308,1.0366132,0.0103,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.08793333333333334,1.0,1.0
550,20.240908313694668,4.8223763,1.1303353,0.04178333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.007166666666666667,0.0757,0.27463333333333334
551,8.95212124516545,4.6741877,1.0858139,0.011116666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0024833333333333335,0.022533333333333332,0.10948333333333334
552,6.078126870088368,2.9787693,1.0706589,0.01855,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0033,0.13015,0.3776
553,11.46517947058089,4.139481,1.041705,0.0112,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.009333333333333334,0.09905,0.2561333333333333
554,17.212162656093298,2.528307,1.0346334,0.027116666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.16666666666666666,0.71395,0.9895166666666667
555,15.307416005713904,4.694931,1.0420282,0.0222,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.017733333333333334,0.08285,0.22698333333333334
556,14.281742469789428,2.5757523,1.0428647,0.013316666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0282,0.24396666666666667,0.99915
557,52.70654251623113,2.0869164,1.0241911,0.02835,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.5192666666666667,0.98965,1.0
558,65.46831143865283,1.7267653,1.0199165,0.026616666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.9476,1.0,1.0
559,23.687854757469175,2.3001487,1.0376694,0.0164,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.3275666666666667,0.8980166666666667,1.0
560,37.337626247580154,2.4939072,1.0395406,0.020433333333333335,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.29668333333333335,0.7970833333333334,0.9966
561,20.01499215286018,2.468531,1.0554236,0.029933333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.1537,0.6920166666666666,1.0
562,49.64440470965726,2.0767236,1.0248888,0.009083333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.47141666666666665,0.9995166666666667,1.0
563,40.53309179584826,2.0597098,1.0281814,0.03506666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.47031666666666666,0.99925,1.0
564,14.301540100127394,2.7010157,1.0284094,0.023116666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.09801666666666667,0.49085,0.9999833333333333
565,17.085892846694353,2.1526754,1.0132828,0.021133333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.21635,0.97745,1.0
566,19.82062632316956,2.9318192,1.0429982,0.018233333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.060083333333333336,0.5080666666666667,0.9942333333333333
567,13.387845565184085,4.2910566,1.1133648,0.008433333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.00695,0.1376,0.3955
568,18.59413328174716,2.020758,1.0509514,0.012716666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.32431666666666664,0.9995166666666667,1.0
569,52.73945335964742,1.7234432,1.024041,0.05411666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.8579833333333333,1.0,1.0
570,72.56517115588589,2.159489,1.017509,0.047266666666666665,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.49898333333333333,0.9770666666666666,1.0
571,13.261331902115446,3.32692,1.068011,0.0092,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0172,0.17593333333333333,0.5299833333333334
572,42.47350511973748,2.392076,1.0326345,0.0213,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.24141666666666667,0.9554666666666667,1.0
573,18.17180453078627,2.6649616,1.0462118,0.01885,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.09773333333333334,0.5363333333333333,0.9641
574,20.49208667443566,3.3530874,1.032079,0.0156,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07508333333333334,0.34048333333333336,0.7577333333333334
575,13.098058336699237,2.530985,1.0478053,0.010666666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.03365,0.7775666666666666,1.0
576,23.199066704236166,2.0294797,1.0404682,0.01455,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.20438333333333333,1.0,1.0
577,16.559054966916772,2.3459363,1.0297486,0.07973333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.23876666666666665,0.80145,0.9977333333333334
578,27.85456922510228,2.1513567,1.0436494,0.03688333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.42145,0.95695,1.0
579,10.038687071280522,2.1221793,1.0824788,0.03485,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06211666666666667,0.8270666666666666,0.9999833333333333
580,16.74202426499498,3.6476395,1.0572628,0.02235,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.042866666666666664,0.2601,0.5406
581,18.897612277847347,3.5916507,1.126958,0.0089,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0144,0.24383333333333335,0.6781
582,59.70092372570608,2.5694656,1.0154271,0.015616666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.22766666666666666,0.8558833333333333,1.0
583,16.201737643334944,2.7077293,1.0438149,0.021866666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.021866666666666666,0.1621,0.9104166666666667
584,19.43423041398368,2.654805,1.0414271,0.0298,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.16063333333333332,0.6302333333333333,1.0
585,12.722249839084194,2.5539627,1.0279458,0.02315,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06316666666666666,0.3940166666666667,0.9643
586,12.44673621934926,3.0053883,1.0954673,0.017633333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.025083333333333332,0.42695,0.8334666666666667
587,8.778030145346216,2.935568,1.0695746,0.012083333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.015716666666666667,0.3169,0.7461
588,23.743128203419406,2.5144565,1.0235698,0.009633333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.20098333333333335,0.6639666666666667,0.9845166666666667
589,18.690923594021033,1.860464,1.0262364,0.056016666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.5050166666666667,0.9997,1.0
590,15.070445568151186,2.81634,1.0848696,0.010733333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.004583333333333333,0.24206666666666668,0.6503666666666666
591,18.021916012997696,3.7781723,1.0702515,0.008433333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.01633333333333333,0.21643333333333334,0.5501333333333334
592,17.73829794616632,2.5649102,1.1019351,0.021416666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.025333333333333333,0.5264833333333333,0.9367833333333333
593,9.611264867565124,2.2308714,1.0436001,0.009983333333333334,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.005366666666666666,0.14101666666666668,0.99865
594,13.755421297817021,3.0000436,1.0831158,0.01715,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0225,0.3762,0.91055
595,10.123099944488693,2.4992554,1.051077,0.018816666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.03468333333333333,0.4323,0.9918166666666667
596,38.84701255885747,2.5127497,1.0179741,0.024766666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.29445,0.7952666666666667,0.99915
597,14.077862629193719,4.3184357,1.0451336,0.010616666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.013116666666666667,0.10851666666666666,0.28823333333333334
598,7.121228138373088,2.1171398,1.040755,0.010033333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.062233333333333335,0.8069833333333334,0.9976166666666667
599,11.893285004737029,3.9732308,1.0389738,0.01215,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.011433333333333334,0.11881666666666667,0.38465
600,50.53774090742046,2.221151,1.014863,0.03305,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.36118333333333336,0.9444166666666667,0.9999666666666667
601,10.12421396500011,2.1742024,1.0273631,0.009816666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.04373333333333333,0.99995,1.0
602,51.31280123868492,2.065575,1.0200949,0.07466666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.5304333333333333,0.9896,1.0
603,16.437614876648443,4.047573,1.0519085,0.0145,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.041383333333333334,0.23163333333333333,0.45553333333333335
604,8.95181033331988,3.4046063,1.0712223,0.013,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0071333333333333335,0.10928333333333333,0.37416666666666665
605,23.05078459115726,3.0538976,1.0343676,0.039266666666666665,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.06001666666666667,0.37851666666666667,0.7934
606,23.751912080433218,2.7907462,1.0340011,0.04331666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.07545,0.7084833333333334,1.0
607,45.91258753632608,3.3791533,1.018623,0.014633333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.10358333333333333,0.44198333333333334,0.80195
608,9.346503059008617,3.1807532,1.0592444,0.01235,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.018933333333333333,0.18085,0.5987166666666667
609,10.623350496918901,3.2611294,1.0342615,0.0198,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0174,0.10556666666666667,0.4637
610,33.864753205303764,3.1024451,1.0477917,0.023266666666666668,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.051333333333333335,0.37845,0.8335166666666667
611,32.60012844017088,2.7147405,1.0221083,0.030266666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.15711666666666665,0.6783166666666667,0.9952666666666666
612,30.169792668821852,1.6818846,1.0276875,0.0085,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.8576,1.0,1.0
613,26.357119684793204,2.1381807,1.033074,0.0191,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.26985,0.9985833333333334,1.0
614,11.85080432268459,2.973373,1.0846289,0.008216666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.0178,0.2674666666666667,0.9652833333333334
615,21.450178291044395,2.4067712,1.0244027,0.03136666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.16191666666666665,0.6807333333333333,0.9921
616,9.736741262333336,3.2830215,1.0711085,0.0327,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.012016666666666667,0.21975,0.5056166666666667
617,19.507518427030167,3.2639756,1.1259868,0.01235,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.010233333333333334,0.17108333333333334,0.6243166666666666
618,14.727214516111014,2.589171,1.0560881,0.0118,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.12471666666666667,0.65395,0.9998833333333333
619,22.797821062008985,1.7709223,1.0419117,0.03866666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.56275,1.0,1.0
620,7.517999712396329,2.4824686,1.0661775,0.020133333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.015316666666666666,0.4148833333333333,0.9984666666666666
621,18.928438159080855,3.5861592,1.0405276,0.022533333333333332,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.04346666666666667,0.20321666666666666,0.6076166666666667
622,31.37682073947706,1.6135316,1.0236981,0.011716666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.9960166666666667,1.0,1.0
623,21.55127123735778,2.2524054,1.0266205,0.03978333333333333,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.23291666666666666,0.9985166666666667,1.0
624,15.313726331375554,2.7056713,1.0653232,0.0176,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.1099,0.5470166666666667,0.9906
625,10.612197092771446,3.1742284,1.0643923,0.014966666666666666,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.012666666666666666,0.08003333333333333,0.41658333333333336
626,10.253828877657822,3.132127,1.0349748,0.04451666666666667,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.05685,0.3031333333333333,0.6144833333333334
627,11.165936174191856,2.4976516,1.0954403,0.018566666666666665,fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),0.1415,0.5680666666666667,0.9676833333333333
