dataset,workload,query_index,index_name,index_params,time_s,distcomp,recall
sald-128-100m,File(sald-128-1k),178,messi,,,0.000170625,1.0
sald-128-100m,File(sald-128-1k),179,messi,,,0.01406425,1.0
sald-128-100m,File(sald-128-1k),180,messi,,,2.925e-06,1.0
sald-128-100m,File(sald-128-1k),181,messi,,,0.1329628,1.0
sald-128-100m,File(sald-128-1k),182,messi,,,4.725e-06,1.0
sald-128-100m,File(sald-128-1k),183,messi,,,0.2185562,1.0
sald-128-100m,File(sald-128-1k),184,messi,,,0.003861425,1.0
sald-128-100m,File(sald-128-1k),185,messi,,,0.160317725,1.0
sald-128-100m,File(sald-128-1k),186,messi,,,0.000121325,1.0
sald-128-100m,File(sald-128-1k),187,messi,,,0.1819045,1.0
sald-128-100m,File(sald-128-1k),188,messi,,,9.675e-06,1.0
sald-128-100m,File(sald-128-1k),189,messi,,,0.4324876,1.0
sald-128-100m,File(sald-128-1k),190,messi,,,5.5775e-05,1.0
sald-128-100m,File(sald-128-1k),191,messi,,,0.079021425,1.0
sald-128-100m,File(sald-128-1k),192,messi,,,0.0014226,1.0
sald-128-100m,File(sald-128-1k),193,messi,,,0.0422748,1.0
sald-128-100m,File(sald-128-1k),194,messi,,,4.6125e-05,1.0
sald-128-100m,File(sald-128-1k),195,messi,,,0.2183432,1.0
sald-128-100m,File(sald-128-1k),196,messi,,,2.655e-05,1.0
sald-128-100m,File(sald-128-1k),197,messi,,,0.104803475,1.0
sald-128-100m,File(sald-128-1k),198,messi,,,4.455e-05,1.0
sald-128-100m,File(sald-128-1k),199,messi,,,0.9480168,1.0
sald-128-100m,File(sald-128-1k),200,messi,,,0.000414725,1.0
sald-128-100m,File(sald-128-1k),201,messi,,,0.1343708,1.0
sald-128-100m,File(sald-128-1k),202,messi,,,5.175e-06,1.0
sald-128-100m,File(sald-128-1k),203,messi,,,0.132131175,1.0
sald-128-100m,File(sald-128-1k),204,messi,,,0.00155145,1.0
sald-128-100m,File(sald-128-1k),205,messi,,,0.0296511,1.0
sald-128-100m,File(sald-128-1k),206,messi,,,7.0575e-05,1.0
sald-128-100m,File(sald-128-1k),207,messi,,,0.03556965,1.0
sald-128-100m,File(sald-128-1k),208,messi,,,2.895e-05,1.0
sald-128-100m,File(sald-128-1k),209,messi,,,0.0597384,1.0
sald-128-100m,File(sald-128-1k),210,messi,,,0.000431075,1.0
sald-128-100m,File(sald-128-1k),211,messi,,,0.044488925,1.0
sald-128-100m,File(sald-128-1k),212,messi,,,4.5675e-05,1.0
sald-128-100m,File(sald-128-1k),213,messi,,,0.2260032,1.0
sald-128-100m,File(sald-128-1k),214,messi,,,2.46e-05,1.0
sald-128-100m,File(sald-128-1k),215,messi,,,0.105540175,1.0
sald-128-100m,File(sald-128-1k),216,messi,,,5.8725e-05,1.0
sald-128-100m,File(sald-128-1k),217,messi,,,0.00672445,1.0
sald-128-100m,File(sald-128-1k),218,messi,,,0.0017632,1.0
sald-128-100m,File(sald-128-1k),219,messi,,,0.139567925,1.0
sald-128-100m,File(sald-128-1k),220,messi,,,3.2175e-05,1.0
sald-128-100m,File(sald-128-1k),221,messi,,,0.5182146,1.0
sald-128-100m,File(sald-128-1k),222,messi,,,0.000156925,1.0
sald-128-100m,File(sald-128-1k),223,messi,,,0.070885275,1.0
sald-128-100m,File(sald-128-1k),224,messi,,,7.1325e-05,1.0
sald-128-100m,File(sald-128-1k),225,messi,,,0.059727775,1.0
sald-128-100m,File(sald-128-1k),226,messi,,,4.725e-06,1.0
sald-128-100m,File(sald-128-1k),227,messi,,,0.3621334,1.0
sald-128-100m,File(sald-128-1k),228,messi,,,8.685e-05,1.0
sald-128-100m,File(sald-128-1k),229,messi,,,0.816759,1.0
sald-128-100m,File(sald-128-1k),230,messi,,,3.69e-05,1.0
sald-128-100m,File(sald-128-1k),231,messi,,,1.1192358,1.0
sald-128-100m,File(sald-128-1k),232,messi,,,3.7125e-05,1.0
sald-128-100m,File(sald-128-1k),233,messi,,,0.171123025,1.0
sald-128-100m,File(sald-128-1k),234,messi,,,0.000891575,1.0
sald-128-100m,File(sald-128-1k),235,messi,,,0.370123,1.0
sald-128-100m,File(sald-128-1k),236,messi,,,7.11e-05,1.0
sald-128-100m,File(sald-128-1k),237,messi,,,0.01653465,1.0
sald-128-100m,File(sald-128-1k),238,messi,,,0.000832025,1.0
sald-128-100m,File(sald-128-1k),239,messi,,,0.039634925,1.0
sald-128-100m,File(sald-128-1k),240,messi,,,0.000140925,1.0
sald-128-100m,File(sald-128-1k),241,messi,,,0.0196086,1.0
sald-128-100m,File(sald-128-1k),242,messi,,,2.2275e-05,1.0
sald-128-100m,File(sald-128-1k),243,messi,,,0.2099776,1.0
sald-128-100m,File(sald-128-1k),244,messi,,,0.003126425,1.0
sald-128-100m,File(sald-128-1k),245,messi,,,0.103597975,1.0
sald-128-100m,File(sald-128-1k),246,messi,,,3.68e-05,1.0
sald-128-100m,File(sald-128-1k),247,messi,,,0.0320859,1.0
sald-128-100m,File(sald-128-1k),248,messi,,,0.000670325,1.0
sald-128-100m,File(sald-128-1k),249,messi,,,0.008094575,1.0
sald-128-100m,File(sald-128-1k),250,messi,,,3.42e-05,1.0
sald-128-100m,File(sald-128-1k),251,messi,,,1.0940858,1.0
sald-128-100m,File(sald-128-1k),252,messi,,,9e-06,1.0
sald-128-100m,File(sald-128-1k),253,messi,,,0.045290625,1.0
sald-128-100m,File(sald-128-1k),254,messi,,,1.575e-06,1.0
sald-128-100m,File(sald-128-1k),255,messi,,,0.0883261,1.0
sald-128-100m,File(sald-128-1k),256,messi,,,0.00130135,1.0
sald-128-100m,File(sald-128-1k),257,messi,,,0.067483675,1.0
sald-128-100m,File(sald-128-1k),258,messi,,,2.7e-06,1.0
sald-128-100m,File(sald-128-1k),259,messi,,,0.6221334,1.0
sald-128-100m,File(sald-128-1k),260,messi,,,0.000223375,1.0
sald-128-100m,File(sald-128-1k),261,messi,,,0.018411775,1.0
sald-128-100m,File(sald-128-1k),262,messi,,,0.00016005,1.0
sald-128-100m,File(sald-128-1k),263,messi,,,0.082307475,1.0
sald-128-100m,File(sald-128-1k),264,messi,,,0.00028715,1.0
sald-128-100m,File(sald-128-1k),265,messi,,,0.03827425,1.0
sald-128-100m,File(sald-128-1k),266,messi,,,5.2575e-05,1.0
sald-128-100m,File(sald-128-1k),267,messi,,,0.071835425,1.0
sald-128-100m,File(sald-128-1k),268,messi,,,0.000433825,1.0
sald-128-100m,File(sald-128-1k),269,messi,,,0.00183335,1.0
sald-128-100m,File(sald-128-1k),270,messi,,,5.3325e-05,1.0
sald-128-100m,File(sald-128-1k),271,messi,,,0.5442872,1.0
sald-128-100m,File(sald-128-1k),272,messi,,,1.945e-05,1.0
sald-128-100m,File(sald-128-1k),273,messi,,,0.139958375,1.0
sald-128-100m,File(sald-128-1k),274,messi,,,7.07e-05,1.0
sald-128-100m,File(sald-128-1k),275,messi,,,0.013928875,1.0
sald-128-100m,File(sald-128-1k),276,messi,,,8.325e-06,1.0
sald-128-100m,File(sald-128-1k),277,messi,,,0.1764496,1.0
sald-128-100m,File(sald-128-1k),278,messi,,,0.000468625,1.0
sald-128-100m,File(sald-128-1k),279,messi,,,0.036961775,1.0
sald-128-100m,File(sald-128-1k),280,messi,,,0.00113555,1.0
sald-128-100m,File(sald-128-1k),281,messi,,,0.06019695,1.0
sald-128-100m,File(sald-128-1k),282,messi,,,3.15e-05,1.0
sald-128-100m,File(sald-128-1k),283,messi,,,0.1874854,1.0
sald-128-100m,File(sald-128-1k),284,messi,,,0.000149,1.0
sald-128-100m,File(sald-128-1k),285,messi,,,0.011776025,1.0
sald-128-100m,File(sald-128-1k),286,messi,,,8.7975e-05,1.0
sald-128-100m,File(sald-128-1k),287,messi,,,0.1790374,1.0
sald-128-100m,File(sald-128-1k),288,messi,,,0.000396675,1.0
sald-128-100m,File(sald-128-1k),289,messi,,,0.8134956,1.0
sald-128-100m,File(sald-128-1k),290,messi,,,0.00012125,1.0
sald-128-100m,File(sald-128-1k),291,messi,,,0.038803175,1.0
sald-128-100m,File(sald-128-1k),292,messi,,,1.035e-05,1.0
sald-128-100m,File(sald-128-1k),293,messi,,,0.4106316,1.0
sald-128-100m,File(sald-128-1k),294,messi,,,1.13e-05,1.0
sald-128-100m,File(sald-128-1k),295,messi,,,0.0786546,1.0
sald-128-100m,File(sald-128-1k),296,messi,,,8.325e-06,1.0
sald-128-100m,File(sald-128-1k),297,messi,,,0.1155842,1.0
sald-128-100m,File(sald-128-1k),298,messi,,,0.00018065,1.0
sald-128-100m,File(sald-128-1k),299,messi,,,0.0429895,1.0
sald-128-100m,File(sald-128-1k),300,messi,,,4.355e-05,1.0
sald-128-100m,File(sald-128-1k),301,messi,,,0.026777575,1.0
sald-128-100m,File(sald-128-1k),302,messi,,,0.00037485,1.0
sald-128-100m,File(sald-128-1k),303,messi,,,0.054016475,1.0
sald-128-100m,File(sald-128-1k),304,messi,,,0.001155275,1.0
sald-128-100m,File(sald-128-1k),305,messi,,,0.07430475,1.0
sald-128-100m,File(sald-128-1k),306,messi,,,0.001279925,1.0
sald-128-100m,File(sald-128-1k),307,messi,,,0.14180065,1.0
sald-128-100m,File(sald-128-1k),308,messi,,,0.0006555,1.0
sald-128-100m,File(sald-128-1k),309,messi,,,0.0313912,1.0
sald-128-100m,File(sald-128-1k),310,messi,,,2.0025e-05,1.0
sald-128-100m,File(sald-128-1k),311,messi,,,1.096797,1.0
sald-128-100m,File(sald-128-1k),312,messi,,,0.001023475,1.0
sald-128-100m,File(sald-128-1k),313,messi,,,0.094701825,1.0
sald-128-100m,File(sald-128-1k),314,messi,,,0.0001277,1.0
sald-128-100m,File(sald-128-1k),315,messi,,,0.10230125,1.0
sald-128-100m,File(sald-128-1k),316,messi,,,0.000729775,1.0
sald-128-100m,File(sald-128-1k),317,messi,,,0.00424065,1.0
sald-128-100m,File(sald-128-1k),318,messi,,,1.9575e-05,1.0
sald-128-100m,File(sald-128-1k),319,messi,,,0.2049728,1.0
sald-128-100m,File(sald-128-1k),320,messi,,,0.000515725,1.0
sald-128-100m,File(sald-128-1k),321,messi,,,0.067209025,1.0
sald-128-100m,File(sald-128-1k),322,messi,,,0.001356525,1.0
sald-128-100m,File(sald-128-1k),323,messi,,,0.6134642,1.0
sald-128-100m,File(sald-128-1k),324,messi,,,0.0020956,1.0
sald-128-100m,File(sald-128-1k),325,messi,,,0.062412175,1.0
sald-128-100m,File(sald-128-1k),326,messi,,,7.805e-05,1.0
