dataset,workload,query_index,index_name,target_recall,index_params,time_s,distcomp,recall
sald-128-1m,File(sald-128-1k),540,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.005430364608764648,0.000782,1.0
sald-128-1m,File(sald-128-1k),541,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.00037894248962402346,0.000879,1.0
sald-128-1m,File(sald-128-1k),542,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.0003069400787353516,0.00063,1.0
sald-128-1m,File(sald-128-1k),543,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.0070771932601928714,0.002059,1.0
sald-128-1m,File(sald-128-1k),544,faiss_hnsw,0.95,"{""efSearch"": 512, ""index_params"": ""HNSW32""}",0.003641557693481445,0.010673,1.0
sald-128-1m,File(sald-128-1k),545,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.000409698486328125,0.001109,1.0
sald-128-1m,File(sald-128-1k),546,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0003529071807861328,0.000879,1.0
sald-128-1m,File(sald-128-1k),547,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.006055450439453125,0.000426,1.0
sald-128-1m,File(sald-128-1k),548,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.008718657493591308,0.001086,1.0
sald-128-1m,File(sald-128-1k),549,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.008624553680419922,0.000604,1.0
sald-128-1m,File(sald-128-1k),550,faiss_hnsw,0.95,"{""efSearch"": 32768, ""index_params"": ""HNSW32""}",2.4579743146896362,0.225669,1.0
sald-128-1m,File(sald-128-1k),551,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.00024657249450683595,0.000168,1.0
sald-128-1m,File(sald-128-1k),552,faiss_hnsw,0.95,"{""efSearch"": 512, ""index_params"": ""HNSW32""}",0.002745246887207031,0.003468,1.0
sald-128-1m,File(sald-128-1k),553,faiss_hnsw,0.95,"{""efSearch"": 512, ""index_params"": ""HNSW32""}",0.0040515422821044925,0.012824,1.0
sald-128-1m,File(sald-128-1k),554,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.006964850425720215,0.000455,1.0
sald-128-1m,File(sald-128-1k),555,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.004950308799743652,0.000601,1.0
sald-128-1m,File(sald-128-1k),556,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.009650278091430663,0.000259,1.0
sald-128-1m,File(sald-128-1k),557,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.0008316278457641601,0.002641,1.0
sald-128-1m,File(sald-128-1k),558,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.0028223752975463866,0.006187,1.0
sald-128-1m,File(sald-128-1k),559,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.006962418556213379,0.003172,1.0
sald-128-1m,File(sald-128-1k),560,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.00035088062286376954,0.000902,1.0
sald-128-1m,File(sald-128-1k),561,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.006405091285705567,0.00011,1.0
sald-128-1m,File(sald-128-1k),562,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.00025157928466796876,0.000188,1.0
sald-128-1m,File(sald-128-1k),563,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.005196809768676758,0.000946,1.0
sald-128-1m,File(sald-128-1k),564,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.009526968002319336,0.000322,1.0
sald-128-1m,File(sald-128-1k),565,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.006944775581359863,0.002859,1.0
sald-128-1m,File(sald-128-1k),566,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.007123994827270508,0.003511,1.0
sald-128-1m,File(sald-128-1k),567,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.008669614791870117,0.002203,1.0
sald-128-1m,File(sald-128-1k),568,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.008839058876037597,0.000725,1.0
sald-128-1m,File(sald-128-1k),569,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.008003306388854981,0.00273,1.0
sald-128-1m,File(sald-128-1k),570,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.009284782409667968,0.000276,1.0
sald-128-1m,File(sald-128-1k),571,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.004777598381042481,0.001148,1.0
sald-128-1m,File(sald-128-1k),572,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0028126716613769533,0.001003,1.0
sald-128-1m,File(sald-128-1k),573,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.0006772279739379883,0.001566,1.0
sald-128-1m,File(sald-128-1k),574,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.003943967819213867,0.004991,1.0
sald-128-1m,File(sald-128-1k),575,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00035908222198486326,0.000876,1.0
sald-128-1m,File(sald-128-1k),576,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.004512619972229004,0.000553,1.0
sald-128-1m,File(sald-128-1k),577,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0005031347274780274,0.000983,1.0
sald-128-1m,File(sald-128-1k),578,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0003786325454711914,0.001106,1.0
sald-128-1m,File(sald-128-1k),579,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.0003465414047241211,0.000311,1.0
sald-128-1m,File(sald-128-1k),580,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.008965277671813964,0.000728,1.0
sald-128-1m,File(sald-128-1k),581,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.010178637504577637,0.000169,1.0
sald-128-1m,File(sald-128-1k),582,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.0002707958221435547,0.000389,1.0
sald-128-1m,File(sald-128-1k),583,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.0009637117385864258,0.00325,1.0
sald-128-1m,File(sald-128-1k),584,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.00025684833526611327,0.000405,1.0
sald-128-1m,File(sald-128-1k),585,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0004941940307617188,0.00102,1.0
sald-128-1m,File(sald-128-1k),586,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0003405094146728516,0.000773,1.0
sald-128-1m,File(sald-128-1k),587,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0006777524948120117,0.001448,1.0
sald-128-1m,File(sald-128-1k),588,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.0007123470306396485,0.000382,1.0
sald-128-1m,File(sald-128-1k),589,faiss_hnsw,0.95,"{""efSearch"": 8192, ""index_params"": ""HNSW32""}",0.17223694324493408,0.128401,1.0
sald-128-1m,File(sald-128-1k),590,faiss_hnsw,0.95,"{""efSearch"": 1024, ""index_params"": ""HNSW32""}",0.011207771301269532,0.014237,1.0
sald-128-1m,File(sald-128-1k),591,faiss_hnsw,0.95,"{""efSearch"": 2, ""index_params"": ""HNSW32""}",0.009864425659179688,0.000117,1.0
sald-128-1m,File(sald-128-1k),592,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.0011083841323852538,0.003802,1.0
sald-128-1m,File(sald-128-1k),593,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00694127082824707,0.000798,1.0
sald-128-1m,File(sald-128-1k),594,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.007099533081054687,0.004343,1.0
sald-128-1m,File(sald-128-1k),595,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.007571697235107422,0.003237,1.0
sald-128-1m,File(sald-128-1k),596,faiss_hnsw,0.95,"{""efSearch"": 2048, ""index_params"": ""HNSW32""}",0.014863109588623047,0.033914,1.0
sald-128-1m,File(sald-128-1k),597,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.006920814514160156,0.001112,1.0
sald-128-1m,File(sald-128-1k),598,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00026595592498779297,0.000543,1.0
sald-128-1m,File(sald-128-1k),599,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.0016000509262084962,0.003381,1.0
sald-128-1m,File(sald-128-1k),600,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.001690506935119629,0.002186,1.0
sald-128-1m,File(sald-128-1k),601,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.0023571252822875977,0.006726,1.0
sald-128-1m,File(sald-128-1k),602,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.008209538459777833,0.001986,1.0
sald-128-1m,File(sald-128-1k),603,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00034310817718505857,0.00048,1.0
sald-128-1m,File(sald-128-1k),604,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.007053399085998535,0.000531,1.0
sald-128-1m,File(sald-128-1k),605,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.010874509811401367,8.8e-05,1.0
sald-128-1m,File(sald-128-1k),606,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.006656122207641601,0.003822,1.0
sald-128-1m,File(sald-128-1k),607,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.009389734268188477,0.000387,1.0
sald-128-1m,File(sald-128-1k),608,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.00024716854095458985,0.000229,1.0
sald-128-1m,File(sald-128-1k),609,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.0034386157989501954,0.000301,1.0
sald-128-1m,File(sald-128-1k),610,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00027976036071777346,0.000551,1.0
sald-128-1m,File(sald-128-1k),611,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.007003211975097656,0.001002,1.0
sald-128-1m,File(sald-128-1k),612,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.006091856956481933,0.000196,1.0
sald-128-1m,File(sald-128-1k),613,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.00025391578674316406,0.000334,1.0
sald-128-1m,File(sald-128-1k),614,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.000596928596496582,0.00018,1.0
sald-128-1m,File(sald-128-1k),615,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.007867121696472168,0.000786,1.0
sald-128-1m,File(sald-128-1k),616,faiss_hnsw,0.95,"{""efSearch"": 1024, ""index_params"": ""HNSW32""}",0.01009209156036377,0.014901,1.0
sald-128-1m,File(sald-128-1k),617,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.008990216255187988,0.000391,1.0
sald-128-1m,File(sald-128-1k),618,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00916273593902588,0.000441,1.0
sald-128-1m,File(sald-128-1k),619,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.008069896697998047,0.002197,1.0
sald-128-1m,File(sald-128-1k),620,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.00040235519409179685,0.000972,1.0
sald-128-1m,File(sald-128-1k),621,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.007101321220397949,0.004828,1.0
sald-128-1m,File(sald-128-1k),622,faiss_hnsw,0.95,"{""efSearch"": 2, ""index_params"": ""HNSW32""}",0.004796338081359863,0.000201,1.0
sald-128-1m,File(sald-128-1k),623,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.0011677265167236329,0.0039,1.0
sald-128-1m,File(sald-128-1k),624,faiss_hnsw,0.95,"{""efSearch"": 512, ""index_params"": ""HNSW32""}",0.0055989503860473635,0.009492,1.0
sald-128-1m,File(sald-128-1k),625,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.008178997039794921,0.003371,1.0
sald-128-1m,File(sald-128-1k),626,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0004523038864135742,0.000781,1.0
sald-128-1m,File(sald-128-1k),627,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.0007938385009765625,0.001646,1.0
sald-128-1m,File(sald-128-1k),628,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.007744336128234863,0.002801,1.0
sald-128-1m,File(sald-128-1k),629,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0005238533020019531,0.001181,1.0
sald-128-1m,File(sald-128-1k),630,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.0004683256149291992,0.001335,1.0
sald-128-1m,File(sald-128-1k),631,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.00026607513427734375,0.000365,1.0
sald-128-1m,File(sald-128-1k),632,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.0002744913101196289,0.000509,1.0
sald-128-1m,File(sald-128-1k),633,faiss_hnsw,0.95,"{""efSearch"": 1024, ""index_params"": ""HNSW32""}",0.0050617694854736325,0.011071,1.0
sald-128-1m,File(sald-128-1k),634,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.009296298027038574,0.000389,1.0
sald-128-1m,File(sald-128-1k),635,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.008519744873046875,0.003371,1.0
sald-128-1m,File(sald-128-1k),636,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.008883309364318848,0.000551,1.0
sald-128-1m,File(sald-128-1k),637,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.008239459991455079,0.003412,1.0
sald-128-1m,File(sald-128-1k),638,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.008380818367004394,0.000356,1.0
sald-128-1m,File(sald-128-1k),639,faiss_hnsw,0.95,"{""efSearch"": 512, ""index_params"": ""HNSW32""}",0.00809338092803955,0.010107,1.0
sald-128-1m,File(sald-128-1k),640,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.008614754676818848,0.001527,1.0
sald-128-1m,File(sald-128-1k),641,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.00824267864227295,0.002417,1.0
sald-128-1m,File(sald-128-1k),642,faiss_hnsw,0.95,"{""efSearch"": 2, ""index_params"": ""HNSW32""}",0.010300207138061523,0.000127,1.0
sald-128-1m,File(sald-128-1k),643,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.008562397956848145,0.000619,1.0
sald-128-1m,File(sald-128-1k),644,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.006348037719726562,0.00017,1.0
sald-128-1m,File(sald-128-1k),645,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.008126640319824218,0.002837,1.0
sald-128-1m,File(sald-128-1k),646,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.008722162246704102,0.000375,1.0
sald-128-1m,File(sald-128-1k),647,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.006837296485900879,0.003362,1.0
sald-128-1m,File(sald-128-1k),648,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.00421907901763916,0.000923,1.0
sald-128-1m,File(sald-128-1k),649,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.0081010103225708,0.000104,1.0
sald-128-1m,File(sald-128-1k),650,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.00854799747467041,0.001112,1.0
sald-128-1m,File(sald-128-1k),651,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00700993537902832,0.000598,1.0
sald-128-1m,File(sald-128-1k),652,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.00887625217437744,0.003395,1.0
sald-128-1m,File(sald-128-1k),653,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.008644199371337891,0.005731,1.0
sald-128-1m,File(sald-128-1k),654,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.008185648918151855,0.0011,1.0
sald-128-1m,File(sald-128-1k),655,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.009489035606384278,0.000252,1.0
sald-128-1m,File(sald-128-1k),656,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0003932476043701172,0.001057,1.0
sald-128-1m,File(sald-128-1k),657,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.007033634185791016,0.000226,1.0
sald-128-1m,File(sald-128-1k),658,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.0011208057403564453,0.003728,1.0
sald-128-1m,File(sald-128-1k),659,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.0006434917449951172,0.002047,1.0
sald-128-1m,File(sald-128-1k),660,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.0006818771362304688,0.002251,1.0
sald-128-1m,File(sald-128-1k),661,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.005756115913391114,0.000247,1.0
sald-128-1m,File(sald-128-1k),662,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.007633566856384277,0.000445,1.0
sald-128-1m,File(sald-128-1k),663,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.009980273246765137,0.000904,1.0
sald-128-1m,File(sald-128-1k),664,faiss_hnsw,0.95,"{""efSearch"": 2, ""index_params"": ""HNSW32""}",0.00025432109832763673,0.000198,1.0
sald-128-1m,File(sald-128-1k),665,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.001421070098876953,0.000409,1.0
sald-128-1m,File(sald-128-1k),666,faiss_hnsw,0.95,"{""efSearch"": 512, ""index_params"": ""HNSW32""}",0.009011197090148925,0.012127,1.0
sald-128-1m,File(sald-128-1k),667,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.006994795799255371,0.000461,1.0
sald-128-1m,File(sald-128-1k),668,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.0011329412460327148,0.000455,1.0
sald-128-1m,File(sald-128-1k),669,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.01051332950592041,0.000175,1.0
sald-128-1m,File(sald-128-1k),670,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.009831452369689941,0.000442,1.0
sald-128-1m,File(sald-128-1k),671,faiss_hnsw,0.95,"{""efSearch"": 1024, ""index_params"": ""HNSW32""}",0.011275362968444825,0.01648,1.0
sald-128-1m,File(sald-128-1k),672,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.006796479225158691,0.001073,1.0
sald-128-1m,File(sald-128-1k),673,faiss_hnsw,0.95,"{""efSearch"": 4, ""index_params"": ""HNSW32""}",0.00025157928466796876,0.000239,1.0
sald-128-1m,File(sald-128-1k),674,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00028541088104248045,0.000598,1.0
sald-128-1m,File(sald-128-1k),675,faiss_hnsw,0.95,"{""efSearch"": 1024, ""index_params"": ""HNSW32""}",0.0059270143508911135,0.014873,1.0
sald-128-1m,File(sald-128-1k),676,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.00786607265472412,0.000811,1.0
sald-128-1m,File(sald-128-1k),677,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.006450963020324707,0.000291,1.0
sald-128-1m,File(sald-128-1k),678,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.000884389877319336,0.00011,1.0
sald-128-1m,File(sald-128-1k),679,faiss_hnsw,0.95,"{""efSearch"": 2, ""index_params"": ""HNSW32""}",0.004708933830261231,0.000154,1.0
sald-128-1m,File(sald-128-1k),680,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0003795146942138672,0.00098,1.0
sald-128-1m,File(sald-128-1k),681,faiss_hnsw,0.95,"{""efSearch"": 4096, ""index_params"": ""HNSW32""}",0.05736274719238281,0.085063,1.0
sald-128-1m,File(sald-128-1k),682,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.0003207206726074219,0.000146,1.0
sald-128-1m,File(sald-128-1k),683,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.001120758056640625,0.003089,1.0
sald-128-1m,File(sald-128-1k),684,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.0005316972732543945,0.001729,1.0
sald-128-1m,File(sald-128-1k),685,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00026061534881591795,0.000557,1.0
sald-128-1m,File(sald-128-1k),686,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.0011232376098632812,0.00396,1.0
sald-128-1m,File(sald-128-1k),687,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.002353978157043457,0.005139,1.0
sald-128-1m,File(sald-128-1k),688,faiss_hnsw,0.95,"{""efSearch"": 2, ""index_params"": ""HNSW32""}",0.007438373565673828,0.000195,1.0
sald-128-1m,File(sald-128-1k),689,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.009014725685119629,0.00011,1.0
sald-128-1m,File(sald-128-1k),690,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0004011392593383789,0.001195,1.0
sald-128-1m,File(sald-128-1k),691,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.007903146743774413,0.001207,1.0
sald-128-1m,File(sald-128-1k),692,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.0012006521224975585,0.003287,1.0
sald-128-1m,File(sald-128-1k),693,faiss_hnsw,0.95,"{""efSearch"": 1, ""index_params"": ""HNSW32""}",0.00182034969329834,7.6e-05,1.0
sald-128-1m,File(sald-128-1k),694,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0003576755523681641,0.000947,1.0
sald-128-1m,File(sald-128-1k),695,faiss_hnsw,0.95,"{""efSearch"": 2, ""index_params"": ""HNSW32""}",0.006990480422973633,7.7e-05,1.0
sald-128-1m,File(sald-128-1k),696,faiss_hnsw,0.95,"{""efSearch"": 4096, ""index_params"": ""HNSW32""}",0.04058523178100586,0.06099,1.0
sald-128-1m,File(sald-128-1k),697,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.008420896530151368,0.000339,1.0
sald-128-1m,File(sald-128-1k),698,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.0008870840072631836,0.002276,1.0
sald-128-1m,File(sald-128-1k),699,faiss_hnsw,0.95,"{""efSearch"": 32, ""index_params"": ""HNSW32""}",0.0015267133712768555,0.000938,1.0
sald-128-1m,File(sald-128-1k),700,faiss_hnsw,0.95,"{""efSearch"": 256, ""index_params"": ""HNSW32""}",0.007621145248413086,0.003689,1.0
sald-128-1m,File(sald-128-1k),701,faiss_hnsw,0.95,"{""efSearch"": 64, ""index_params"": ""HNSW32""}",0.00836331844329834,0.001931,1.0
sald-128-1m,File(sald-128-1k),702,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.009313249588012695,0.000562,1.0
sald-128-1m,File(sald-128-1k),703,faiss_hnsw,0.95,"{""efSearch"": 16384, ""index_params"": ""HNSW32""}",0.6026408672332764,0.094343,1.0
sald-128-1m,File(sald-128-1k),704,faiss_hnsw,0.95,"{""efSearch"": 131072, ""index_params"": ""HNSW32""}",36.34815404415131,0.556697,1.0
sald-128-1m,File(sald-128-1k),705,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.00032007694244384766,0.000788,1.0
sald-128-1m,File(sald-128-1k),706,faiss_hnsw,0.95,"{""efSearch"": 8, ""index_params"": ""HNSW32""}",0.009325623512268066,0.000361,1.0
sald-128-1m,File(sald-128-1k),707,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.005634188652038574,0.000575,1.0
sald-128-1m,File(sald-128-1k),708,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.008648991584777832,0.000572,1.0
sald-128-1m,File(sald-128-1k),709,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.008878564834594727,0.000565,1.0
sald-128-1m,File(sald-128-1k),710,faiss_hnsw,0.95,"{""efSearch"": 16, ""index_params"": ""HNSW32""}",0.008788585662841797,0.000429,1.0
sald-128-1m,File(sald-128-1k),711,faiss_hnsw,0.95,"{""efSearch"": 128, ""index_params"": ""HNSW32""}",0.0013713836669921875,0.003244,1.0
sald-128-1m,File(sald-128-1k),712,faiss_hnsw,0.95,"{""efSearch"": 4096, ""index_params"": ""HNSW32""}",0.042764711380004886,0.025046,1.0
