dataset,workload,query_index,index_name,index_params,time_s,distcomp,recall
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),51,messi,,,0.43204149659863944,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),52,messi,,,0.0415234693877551,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),53,messi,,,0.2836122448979592,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),54,messi,,,0.006825850340136054,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),55,messi,,,0.29457482993197276,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),56,messi,,,0.0049323129251700685,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),57,messi,,,0.10862414965986393,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),58,messi,,,0.006592517006802721,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),59,messi,,,0.44300816326530607,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),60,messi,,,0.005973129251700681,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),61,messi,,,0.042291156462585036,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),62,messi,,,0.0011904761904761906,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),63,messi,,,0.2279238095238095,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),64,messi,,,0.042755102040816326,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),65,messi,,,0.4342581632653061,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),66,messi,,,0.042721768707482996,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),67,messi,,,0.8140914965986394,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),68,messi,,,0.004540816326530612,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),69,messi,,,0.07799285714285714,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),70,messi,,,0.010170068027210884,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),71,messi,,,0.2797170068027211,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),72,messi,,,0.009149659863945577,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),73,messi,,,0.17357551020408163,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),74,messi,,,0.022971768707482992,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),75,messi,,,0.04294421768707483,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),76,messi,,,0.009116326530612244,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),77,messi,,,0.05256190476190476,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),78,messi,,,0.0006972789115646258,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),79,messi,,,0.08436054421768707,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),80,messi,,,0.018000680272108844,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),81,messi,,,0.07058435374149659,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),82,messi,,,0.013061224489795917,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),83,messi,,,0.27417482993197273,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),84,messi,,,0.0004081632653061224,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),85,messi,,,0.5512414965986394,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),86,messi,,,0.007248639455782313,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),87,messi,,,0.08608571428571428,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),88,messi,,,0.1009874149659864,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),89,messi,,,0.191521768707483,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),90,messi,,,0.0018197278911564626,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),91,messi,,,0.19849013605442178,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),92,messi,,,0.10470408163265306,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),93,messi,,,0.19651428571428572,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),94,messi,,,0.006156462585034014,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),95,messi,,,0.36757482993197277,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),96,messi,,,0.0004421768707482993,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),97,messi,,,0.5097414965986394,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),98,messi,,,0.01292517006802721,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),99,messi,,,0.3748581632653061,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),100,messi,,,0.10050408163265306,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),101,messi,,,0.17665714285714285,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),102,messi,,,0.01663809523809524,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),103,messi,,,0.3789914965986394,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),104,messi,,,0.040771768707482996,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),105,messi,,,0.12713469387755102,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),106,messi,,,0.01257517006802721,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),107,messi,,,0.1604829931972789,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),108,messi,,,0.00022108843537414966,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),109,messi,,,0.33987482993197277,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),110,messi,,,0.10772074829931973,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),111,messi,,,0.23552653061224488,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),112,messi,,,0.008736054421768707,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),113,messi,,,0.037894557823129255,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),114,messi,,,0.0020241496598639454,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),115,messi,,,0.4724081632653061,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),116,messi,,,0.006057823129251701,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),117,messi,,,0.033308503401360545,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),118,messi,,,0.007840136054421768,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),119,messi,,,0.21764013605442178,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),120,messi,,,0.02098639455782313,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),121,messi,,,0.06343639455782313,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),122,messi,,,0.004948979591836735,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),123,messi,,,0.06728877551020408,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),124,messi,,,0.0019901360544217687,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),125,messi,,,0.0478469387755102,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),126,messi,,,0.011326530612244898,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),127,messi,,,0.21265408163265304,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),128,messi,,,0.00207687074829932,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),129,messi,,,0.30827482993197275,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),130,messi,,,0.01682142857142857,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),131,messi,,,0.19244319727891154,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),132,messi,,,0.042755102040816326,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),133,messi,,,0.3914081632653061,1.0
fashion_mnist-euclidean-784-60K,File(queries_fashion_mnist-euclidean-784-10000),134,messi,,,0.0006292517006802721,1.0
